<<<<<<< HEAD
Anno;Codice Regione;Descrizione Regione;Codice disciplina;Descrizione disciplina;Tipo di Disciplina;N° Reparti;Posti letto degenza ordinaria;Posti letto degenza a pagamento;Posti letto Day Hospital;Posti letto Day Surgery;Totale posti letto
2015;100;UMBRIA;35;ODONTOIATRIA E STOMATOLOGIA             ;ACUTI;2;1;0;1;1;3
2015;100;UMBRIA;36;ORTOPEDIA E TRAUMATOLOGIA               ;ACUTI;15;271;1;2;26;300
2015;100;UMBRIA;37;OSTETRICIA E GINECOLOGIA                ;ACUTI;22;213;0;1;30;244
2015;100;UMBRIA;38;OTORINOLARINGOIATRIA                    ;ACUTI;8;37;1;1;9;48
2015;100;UMBRIA;39;PEDIATRIA                               ;ACUTI;11;77;1;16;0;94
2015;100;UMBRIA;40;PSICHIATRIA                             ;ACUTI;3;37;0;3;0;40
2015;100;UMBRIA;43;UROLOGIA                                ;ACUTI;9;76;1;2;11;90
2015;100;UMBRIA;48;NEFROLOGIA (ABILITATO AL TRAPIANTO RENE);ACUTI;1;10;0;1;0;11
2015;100;UMBRIA;49;TERAPIA INTENSIVA                       ;ACUTI;10;63;0;0;0;63
2015;100;UMBRIA;50;UNITA` CORONARICA                       ;ACUTI;6;35;0;0;0;35
2015;100;UMBRIA;52;DERMATOLOGIA                            ;ACUTI;3;6;0;3;1;10
2015;100;UMBRIA;54;EMODIALISI                              ;ACUTI;3;0;0;3;0;3
2015;100;UMBRIA;56;RECUPERO E RIABILITAZIONE               ;RIABILITAZIONE;14;277;0;29;0;306
2015;100;UMBRIA;58;GASTROENTEROLOGIA                       ;ACUTI;5;29;0;4;0;33
2015;100;UMBRIA;60;LUNGODEGENTI                            ;LUNGODEGENZA;6;32;0;0;0;32
2015;100;UMBRIA;62;NEONATOLOGIA                            ;ACUTI;3;35;0;0;0;35
2015;100;UMBRIA;64;ONCOLOGIA                               ;ACUTI;9;38;0;49;0;87
2015;100;UMBRIA;65;ONCOEMATOLOGIA PEDIATRICA               ;ACUTI;1;7;0;2;0;9
2015;100;UMBRIA;66;ONCOEMATOLOGIA                          ;ACUTI;3;8;0;25;0;33
2015;100;UMBRIA;68;PNEUMOLOGIA                             ;ACUTI;3;56;0;3;0;59
2015;100;UMBRIA;69;RADIOLOGIA                              ;ACUTI;1;0;0;1;0;1
2015;100;UMBRIA;70;RADIOTERAPIA                            ;ACUTI;2;4;0;9;0;13
2015;100;UMBRIA;73;TERAPIA INTENSIVA NEONATALE             ;ACUTI;2;8;0;0;0;8
2015;100;UMBRIA;74;RADIOTERAPIA ONCOLOGICA                 ;ACUTI;1;0;0;1;0;1
2015;100;UMBRIA;75;NEURO-RIABILITAZIONE                    ;RIABILITAZIONE;2;30;0;0;0;30
2015;110;MARCHE;01;ALLERGOLOGIA                            ;ACUTI;3;0;0;5;0;5
2015;110;MARCHE;05;ANGIOLOGIA                              ;ACUTI;1;9;0;0;0;9
2015;110;MARCHE;06;CARDIOCHIRURGIA PEDIATRICA              ;ACUTI;1;12;0;1;0;13
2015;110;MARCHE;07;CARDIOCHIRURGIA                         ;ACUTI;1;28;0;0;0;28
2015;110;MARCHE;08;CARDIOLOGIA                             ;ACUTI;16;234;1;11;1;247
2015;110;MARCHE;09;CHIRURGIA GENERALE                      ;ACUTI;35;556;1;5;118;680
2015;110;MARCHE;10;CHIRURGIA MAXILLO FACCIALE              ;ACUTI;1;8;0;1;0;9
2015;110;MARCHE;11;CHIRURGIA PEDIATRICA                    ;ACUTI;1;13;0;0;2;15
2015;110;MARCHE;12;CHIRURGIA PLASTICA                      ;ACUTI;2;13;0;2;0;15
2015;110;MARCHE;13;CHIRURGIA TORACICA                      ;ACUTI;1;8;0;0;0;8
2015;110;MARCHE;14;CHIRURGIA VASCOLARE                     ;ACUTI;2;26;0;1;2;29
2015;110;MARCHE;18;EMATOLOGIA                              ;ACUTI;3;48;0;16;0;64
2015;110;MARCHE;19;MALATTIE ENDOCRINE DEL RICAMBIO E NUTRIZ;ACUTI;6;19;0;17;0;36
2015;110;MARCHE;21;GERIATRIA                               ;ACUTI;6;113;0;3;0;116
2015;110;MARCHE;24;MALATTIE INFETTIVE E TROPICALI          ;ACUTI;5;64;0;6;0;70
2015;110;MARCHE;26;MEDICINA GENERALE                       ;ACUTI;30;882;1;30;0;913
2015;110;MARCHE;28;UNITA` SPINALE                          ;RIABILITAZIONE;1;6;0;0;0;6
2015;110;MARCHE;29;NEFROLOGIA                              ;ACUTI;13;80;1;12;0;93
2015;110;MARCHE;30;NEUROCHIRURGIA                          ;ACUTI;3;55;0;2;0;57
2015;110;MARCHE;32;NEUROLOGIA                              ;ACUTI;8;134;1;5;0;140
2015;110;MARCHE;33;NEUROPSICHIATRIA INFANTILE              ;ACUTI;3;15;0;7;0;22
2015;110;MARCHE;34;OCULISTICA                              ;ACUTI;14;26;0;19;53;98
2015;110;MARCHE;35;ODONTOIATRIA E STOMATOLOGIA             ;ACUTI;4;2;0;2;3;7
2015;110;MARCHE;36;ORTOPEDIA E TRAUMATOLOGIA               ;ACUTI;19;344;1;3;31;379
2015;110;MARCHE;37;OSTETRICIA E GINECOLOGIA                ;ACUTI;18;333;0;5;24;362
2015;110;MARCHE;38;OTORINOLARINGOIATRIA                    ;ACUTI;13;79;0;7;12;98
2015;110;MARCHE;39;PEDIATRIA                               ;ACUTI;17;114;0;23;0;137
2015;110;MARCHE;40;PSICHIATRIA                             ;ACUTI;11;130;0;3;0;133
2015;110;MARCHE;43;UROLOGIA                                ;ACUTI;12;130;0;6;18;154
2015;110;MARCHE;49;TERAPIA INTENSIVA                       ;ACUTI;18;113;0;2;1;116
2015;110;MARCHE;50;UNITA` CORONARICA                       ;ACUTI;15;83;0;0;0;83
2015;110;MARCHE;51;ASTANTERIA                              ;ACUTI;11;92;0;0;0;92
2015;110;MARCHE;52;DERMATOLOGIA                            ;ACUTI;4;9;0;2;2;13
2015;110;MARCHE;56;RECUPERO E RIABILITAZIONE               ;RIABILITAZIONE;17;333;0;2;0;335
2015;110;MARCHE;58;GASTROENTEROLOGIA                       ;ACUTI;4;64;0;3;0;67
2015;110;MARCHE;60;LUNGODEGENTI                            ;LUNGODEGENZA;31;577;0;0;0;577
2015;110;MARCHE;61;MEDICINA NUCLEARE                       ;ACUTI;1;7;0;0;0;7
2015;110;MARCHE;62;NEONATOLOGIA                            ;ACUTI;5;26;0;0;0;26
2015;110;MARCHE;64;ONCOLOGIA                               ;ACUTI;14;36;0;149;0;185
2015;110;MARCHE;65;ONCOEMATOLOGIA PEDIATRICA               ;ACUTI;1;12;0;2;0;14
2015;110;MARCHE;68;PNEUMOLOGIA                             ;ACUTI;6;113;0;9;0;122
2015;110;MARCHE;69;RADIOLOGIA                              ;ACUTI;1;0;0;1;0;1
2015;110;MARCHE;71;REUMATOLOGIA                            ;ACUTI;1;15;0;1;0;16
2015;110;MARCHE;73;TERAPIA INTENSIVA NEONATALE             ;ACUTI;1;31;0;0;0;31
2015;110;MARCHE;75;NEURO-RIABILITAZIONE                    ;RIABILITAZIONE;3;59;0;1;0;60
2015;110;MARCHE;77;NEFROLOGIA PEDIATRICA                   ;ACUTI;1;1;0;1;0;2
2015;110;MARCHE;97;DETENUTI                                ;ACUTI;1;1;0;1;0;2
2015;110;MARCHE;98;DAY SURGERY;ACUTI;4;0;0;0;35;35
2015;120;LAZIO;01;ALLERGOLOGIA                            ;ACUTI;2;0;0;7;0;7
2015;120;LAZIO;02;DAY HOSPITAL                            ;ACUTI;14;0;0;164;0;164
2015;120;LAZIO;05;ANGIOLOGIA                              ;ACUTI;5;20;1;21;0;42
2015;120;LAZIO;06;CARDIOCHIRURGIA PEDIATRICA              ;ACUTI;2;25;0;1;0;26
2015;120;LAZIO;07;CARDIOCHIRURGIA                         ;ACUTI;7;151;0;0;0;151
2015;120;LAZIO;08;CARDIOLOGIA                             ;ACUTI;62;749;2;44;2;797
2015;120;LAZIO;09;CHIRURGIA GENERALE                      ;ACUTI;142;2165;1;74;97;2337
2015;120;LAZIO;10;CHIRURGIA MAXILLO FACCIALE              ;ACUTI;7;53;0;1;4;58
2015;120;LAZIO;11;CHIRURGIA PEDIATRICA                    ;ACUTI;8;92;0;6;6;104
2015;120;LAZIO;12;CHIRURGIA PLASTICA                      ;ACUTI;18;130;0;15;15;160
2015;120;LAZIO;13;CHIRURGIA TORACICA                      ;ACUTI;7;102;0;0;0;102
2015;120;LAZIO;14;CHIRURGIA VASCOLARE                     ;ACUTI;21;192;0;7;8;207
2015;120;LAZIO;15;MEDICINA SPORTIVA                       ;ACUTI;1;0;0;6;0;6
2015;120;LAZIO;18;EMATOLOGIA                              ;ACUTI;22;199;0;90;0;289
2015;120;LAZIO;19;MALATTIE ENDOCRINE DEL RICAMBIO E NUTRIZ;ACUTI;22;77;0;54;0;131
2015;120;LAZIO;20;IMMUNOLOGIA                             ;ACUTI;3;16;0;12;0;28
2015;120;LAZIO;21;GERIATRIA                               ;ACUTI;17;225;1;36;0;262
2015;120;LAZIO;24;MALATTIE INFETTIVE E TROPICALI          ;ACUTI;23;406;0;25;0;431
2015;120;LAZIO;26;MEDICINA GENERALE                       ;ACUTI;120;2977;2;210;0;3189
2015;120;LAZIO;28;UNITA` SPINALE                          ;RIABILITAZIONE;3;39;0;2;0;41
2015;120;LAZIO;29;NEFROLOGIA                              ;ACUTI;26;158;0;28;0;186
2015;120;LAZIO;30;NEUROCHIRURGIA                          ;ACUTI;21;254;0;1;1;256
2015;120;LAZIO;32;NEUROLOGIA                              ;ACUTI;27;247;1;38;0;286
2015;120;LAZIO;33;NEUROPSICHIATRIA INFANTILE              ;ACUTI;11;38;0;66;0;104
2015;120;LAZIO;34;OCULISTICA                              ;ACUTI;37;127;0;65;34;226
2015;120;LAZIO;35;ODONTOIATRIA E STOMATOLOGIA             ;ACUTI;8;18;0;7;4;29
2015;120;LAZIO;36;ORTOPEDIA E TRAUMATOLOGIA               ;ACUTI;90;1603;6;93;44;1746
2015;120;LAZIO;37;OSTETRICIA E GINECOLOGIA                ;ACUTI;67;1229;0;83;46;1358
2015;120;LAZIO;38;OTORINOLARINGOIATRIA                    ;ACUTI;35;293;1;30;28;352
2015;120;LAZIO;39;PEDIATRIA                               ;ACUTI;41;304;0;52;0;356
2015;120;LAZIO;40;PSICHIATRIA                             ;ACUTI;25;349;0;42;0;391
2015;120;LAZIO;43;UROLOGIA                                ;ACUTI;45;466;1;15;24;506
2015;120;LAZIO;47;GRANDI USTIONATI                        ;ACUTI;1;14;0;0;0;14
2015;120;LAZIO;48;NEFROLOGIA (ABILITATO AL TRAPIANTO RENE);ACUTI;3;57;0;7;0;64
2015;120;LAZIO;49;TERAPIA INTENSIVA                       ;ACUTI;66;536;0;0;0;536
2015;120;LAZIO;50;UNITA` CORONARICA                       ;ACUTI;36;218;0;0;0;218
2015;120;LAZIO;51;ASTANTERIA                              ;ACUTI;28;337;0;0;0;337
2015;120;LAZIO;52;DERMATOLOGIA                            ;ACUTI;13;56;0;53;0;109
2015;120;LAZIO;54;EMODIALISI                              ;ACUTI;1;0;0;3;0;3
2015;120;LAZIO;56;RECUPERO E RIABILITAZIONE               ;RIABILITAZIONE;60;2492;25;215;0;2732
2015;120;LAZIO;58;GASTROENTEROLOGIA                       ;ACUTI;19;165;1;28;0;194
2015;120;LAZIO;60;LUNGODEGENTI                            ;LUNGODEGENZA;16;743;0;0;0;743
2015;120;LAZIO;61;MEDICINA NUCLEARE                       ;ACUTI;2;11;0;0;0;11
2015;120;LAZIO;62;NEONATOLOGIA                            ;ACUTI;24;233;0;2;0;235
2015;120;LAZIO;64;ONCOLOGIA                               ;ACUTI;44;361;2;286;0;649
2015;120;LAZIO;65;ONCOEMATOLOGIA PEDIATRICA               ;ACUTI;1;11;0;5;0;16
2015;120;LAZIO;66;ONCOEMATOLOGIA                          ;ACUTI;1;20;0;9;0;29
2015;120;LAZIO;68;PNEUMOLOGIA                             ;ACUTI;21;207;1;34;0;242
2015;120;LAZIO;71;REUMATOLOGIA                            ;ACUTI;5;61;0;11;0;72
2015;120;LAZIO;73;TERAPIA INTENSIVA NEONATALE             ;ACUTI;11;105;0;0;0;105
2015;120;LAZIO;75;NEURO-RIABILITAZIONE                    ;RIABILITAZIONE;4;356;5;24;0;385
2015;120;LAZIO;76;NEUROCHIRURGIA PEDIATRICA               ;ACUTI;2;18;0;0;0;18
2015;120;LAZIO;77;NEFROLOGIA PEDIATRICA                   ;ACUTI;1;2;0;0;0;2
2015;120;LAZIO;78;UROLOGIA PEDIATRICA                     ;ACUTI;2;37;0;8;0;45
2015;120;LAZIO;97;DETENUTI                                ;ACUTI;3;29;0;1;0;30
2015;120;LAZIO;98;DAY SURGERY;ACUTI;29;0;0;0;250;250
2015;120;LAZIO;99;CURE PALLIATIVE;ACUTI;3;0;0;11;0;11
2015;130;ABRUZZO;01;ALLERGOLOGIA                            ;ACUTI;4;0;0;8;0;8
2015;130;ABRUZZO;02;DAY HOSPITAL                            ;ACUTI;2;0;0;3;0;3
2015;130;ABRUZZO;07;CARDIOCHIRURGIA                         ;ACUTI;2;41;0;0;0;41
2015;130;ABRUZZO;08;CARDIOLOGIA                             ;ACUTI;17;174;0;10;2;186
2015;130;ABRUZZO;09;CHIRURGIA GENERALE                      ;ACUTI;32;468;0;1;52;521
2015;130;ABRUZZO;10;CHIRURGIA MAXILLO FACCIALE              ;ACUTI;3;11;0;0;2;13
2015;130;ABRUZZO;11;CHIRURGIA PEDIATRICA                    ;ACUTI;1;18;0;0;2;20
2015;130;ABRUZZO;12;CHIRURGIA PLASTICA                      ;ACUTI;1;6;0;0;2;8
2015;130;ABRUZZO;13;CHIRURGIA TORACICA                      ;ACUTI;2;26;0;0;3;29
2015;130;ABRUZZO;14;CHIRURGIA VASCOLARE                     ;ACUTI;6;62;0;2;7;71
2015;130;ABRUZZO;18;EMATOLOGIA                              ;ACUTI;6;53;0;16;0;69
2015;130;ABRUZZO;19;MALATTIE ENDOCRINE DEL RICAMBIO E NUTRIZ;ACUTI;6;0;0;7;0;7
2015;130;ABRUZZO;21;GERIATRIA                               ;ACUTI;10;175;0;6;0;181
2015;130;ABRUZZO;24;MALATTIE INFETTIVE E TROPICALI          ;ACUTI;6;75;0;10;0;85
2015;130;ABRUZZO;26;MEDICINA GENERALE                       ;ACUTI;30;596;0;28;0;624
2015;130;ABRUZZO;28;UNITA` SPINALE                          ;RIABILITAZIONE;1;25;0;0;0;25
2015;130;ABRUZZO;29;NEFROLOGIA                              ;ACUTI;7;21;0;6;0;27
2015;130;ABRUZZO;30;NEUROCHIRURGIA                          ;ACUTI;5;70;0;0;6;76
2015;130;ABRUZZO;32;NEUROLOGIA                              ;ACUTI;11;129;0;7;0;136
2015;130;ABRUZZO;33;NEUROPSICHIATRIA INFANTILE              ;ACUTI;2;0;0;4;0;4
2015;130;ABRUZZO;34;OCULISTICA                              ;ACUTI;11;21;0;3;20;44
2015;130;ABRUZZO;36;ORTOPEDIA E TRAUMATOLOGIA               ;ACUTI;22;352;0;1;37;390
2015;130;ABRUZZO;37;OSTETRICIA E GINECOLOGIA                ;ACUTI;17;258;0;2;29;289
2015;130;ABRUZZO;38;OTORINOLARINGOIATRIA                    ;ACUTI;11;55;0;1;11;67
2015;130;ABRUZZO;39;PEDIATRIA                               ;ACUTI;11;113;0;9;0;122
2015;130;ABRUZZO;40;PSICHIATRIA                             ;ACUTI;8;100;0;7;0;107
2015;130;ABRUZZO;43;UROLOGIA                                ;ACUTI;13;109;0;1;20;130
2015;130;ABRUZZO;49;TERAPIA INTENSIVA                       ;ACUTI;18;109;0;0;0;109
2015;130;ABRUZZO;50;UNITA` CORONARICA                       ;ACUTI;10;81;0;0;0;81
2015;130;ABRUZZO;52;DERMATOLOGIA                            ;ACUTI;3;0;0;3;4;7
2015;130;ABRUZZO;56;RECUPERO E RIABILITAZIONE               ;RIABILITAZIONE;16;457;0;22;0;479
2015;130;ABRUZZO;58;GASTROENTEROLOGIA                       ;ACUTI;3;7;0;3;0;10
2015;130;ABRUZZO;60;LUNGODEGENTI                            ;LUNGODEGENZA;16;179;0;0;0;179
2015;130;ABRUZZO;62;NEONATOLOGIA                            ;ACUTI;6;30;0;1;0;31
2015;130;ABRUZZO;64;ONCOLOGIA                               ;ACUTI;12;41;0;68;0;109
2015;130;ABRUZZO;68;PNEUMOLOGIA                             ;ACUTI;5;60;0;6;0;66
2015;130;ABRUZZO;70;RADIOTERAPIA                            ;ACUTI;1;0;0;2;0;2
2015;130;ABRUZZO;71;REUMATOLOGIA                            ;ACUTI;2;12;0;3;0;15
2015;130;ABRUZZO;73;TERAPIA INTENSIVA NEONATALE             ;ACUTI;3;24;0;0;0;24
2015;130;ABRUZZO;97;DETENUTI                                ;ACUTI;2;4;0;0;0;4
2015;130;ABRUZZO;98;DAY SURGERY;ACUTI;2;0;0;0;5;5
2015;140;MOLISE;02;DAY HOSPITAL                            ;ACUTI;2;0;0;10;0;10
2015;140;MOLISE;07;CARDIOCHIRURGIA                         ;ACUTI;1;20;0;0;0;20
2015;140;MOLISE;08;CARDIOLOGIA                             ;ACUTI;4;50;0;6;0;56
2015;140;MOLISE;09;CHIRURGIA GENERALE                      ;ACUTI;9;161;0;0;20;181
2015;140;MOLISE;14;CHIRURGIA VASCOLARE                     ;ACUTI;2;12;8;0;2;22
2015;140;MOLISE;19;MALATTIE ENDOCRINE DEL RICAMBIO E NUTRIZ;ACUTI;2;0;0;6;0;6
2015;140;MOLISE;21;GERIATRIA                               ;ACUTI;1;16;0;2;0;18
2015;140;MOLISE;24;MALATTIE INFETTIVE E TROPICALI          ;ACUTI;1;16;0;1;0;17
2015;140;MOLISE;26;MEDICINA GENERALE                       ;ACUTI;7;157;0;20;0;177
2015;140;MOLISE;29;NEFROLOGIA                              ;ACUTI;1;8;0;2;0;10
2015;140;MOLISE;30;NEUROCHIRURGIA                          ;ACUTI;2;45;30;0;2;77
2015;140;MOLISE;32;NEUROLOGIA                              ;ACUTI;2;51;54;2;0;107
2015;140;MOLISE;34;OCULISTICA                              ;ACUTI;2;7;0;0;7;14
2015;140;MOLISE;35;ODONTOIATRIA E STOMATOLOGIA             ;ACUTI;1;0;0;0;4;4
2015;140;MOLISE;36;ORTOPEDIA E TRAUMATOLOGIA               ;ACUTI;3;70;0;0;7;77
2015;140;MOLISE;37;OSTETRICIA E GINECOLOGIA                ;ACUTI;4;62;0;0;7;69
2015;140;MOLISE;38;OTORINOLARINGOIATRIA                    ;ACUTI;3;16;0;0;8;24
2015;140;MOLISE;39;PEDIATRIA                               ;ACUTI;3;17;0;4;0;21
2015;140;MOLISE;40;PSICHIATRIA                             ;ACUTI;3;23;0;4;0;27
2015;140;MOLISE;43;UROLOGIA                                ;ACUTI;2;26;0;0;5;31
2015;140;MOLISE;49;TERAPIA INTENSIVA                       ;ACUTI;5;32;4;0;0;36
2015;140;MOLISE;50;UNITA` CORONARICA                       ;ACUTI;3;14;0;0;0;14
2015;140;MOLISE;51;ASTANTERIA                              ;ACUTI;4;16;0;2;1;19
2015;140;MOLISE;56;RECUPERO E RIABILITAZIONE               ;RIABILITAZIONE;6;131;0;13;0;144
2015;140;MOLISE;60;LUNGODEGENTI                            ;LUNGODEGENZA;3;44;0;0;0;44
2015;140;MOLISE;62;NEONATOLOGIA                            ;ACUTI;1;7;0;1;0;8
2015;140;MOLISE;64;ONCOLOGIA                               ;ACUTI;3;39;0;10;0;49
2015;140;MOLISE;66;ONCOEMATOLOGIA                          ;ACUTI;2;16;0;7;0;23
2015;140;MOLISE;73;TERAPIA INTENSIVA NEONATALE             ;ACUTI;1;5;0;0;0;5
2015;140;MOLISE;75;NEURO-RIABILITAZIONE                    ;RIABILITAZIONE;1;45;51;0;0;96
2015;140;MOLISE;97;DETENUTI                                ;ACUTI;1;4;0;0;0;4
2015;140;MOLISE;98;DAY SURGERY;ACUTI;1;0;0;0;8;8
2015;150;CAMPANIA;01;ALLERGOLOGIA                            ;ACUTI;3;0;0;7;0;7
2015;150;CAMPANIA;02;DAY HOSPITAL                            ;ACUTI;2;0;0;6;0;6
2015;150;CAMPANIA;05;ANGIOLOGIA                              ;ACUTI;2;0;0;6;0;6
2015;150;CAMPANIA;06;CARDIOCHIRURGIA PEDIATRICA              ;ACUTI;1;16;1;0;0;17
2015;150;CAMPANIA;07;CARDIOCHIRURGIA                         ;ACUTI;11;123;1;9;3;136
2015;150;CAMPANIA;08;CARDIOLOGIA                             ;ACUTI;69;752;1;97;1;851
2015;150;CAMPANIA;09;CHIRURGIA GENERALE                      ;ACUTI;134;2199;14;92;199;2504
2015;150;CAMPANIA;10;CHIRURGIA MAXILLO FACCIALE              ;ACUTI;9;48;0;5;8;61
2015;150;CAMPANIA;11;CHIRURGIA PEDIATRICA                    ;ACUTI;7;62;0;9;23;94
2015;150;CAMPANIA;12;CHIRURGIA PLASTICA                      ;ACUTI;5;23;0;1;7;31
2015;150;CAMPANIA;13;CHIRURGIA TORACICA                      ;ACUTI;4;44;1;4;3;52
2015;150;CAMPANIA;14;CHIRURGIA VASCOLARE                     ;ACUTI;17;128;1;12;16;157
2015;150;CAMPANIA;18;EMATOLOGIA                              ;ACUTI;15;97;0;75;0;172
2015;150;CAMPANIA;19;MALATTIE ENDOCRINE DEL RICAMBIO E NUTRIZ;ACUTI;9;41;0;24;0;65
2015;150;CAMPANIA;20;IMMUNOLOGIA                             ;ACUTI;1;11;0;6;0;17
2015;150;CAMPANIA;21;GERIATRIA                               ;ACUTI;12;133;0;14;0;147
2015;150;CAMPANIA;24;MALATTIE INFETTIVE E TROPICALI          ;ACUTI;21;278;0;66;0;344
2015;150;CAMPANIA;25;MEDICINA DEL LAVORO                     ;ACUTI;3;2;0;1;0;3
2015;150;CAMPANIA;26;MEDICINA GENERALE                       ;ACUTI;107;2015;2;226;0;2243
2015;150;CAMPANIA;28;UNITA` SPINALE                          ;RIABILITAZIONE;1;15;0;0;0;15
2015;150;CAMPANIA;29;NEFROLOGIA                              ;ACUTI;23;148;0;47;3;198
2015;150;CAMPANIA;30;NEUROCHIRURGIA                          ;ACUTI;15;267;0;4;9;280
2015;150;CAMPANIA;32;NEUROLOGIA                              ;ACUTI;31;823;0;58;0;881
2015;150;CAMPANIA;33;NEUROPSICHIATRIA INFANTILE              ;ACUTI;5;16;0;8;0;24
2015;150;CAMPANIA;34;OCULISTICA                              ;ACUTI;46;204;2;38;155;399
2015;150;CAMPANIA;35;ODONTOIATRIA E STOMATOLOGIA             ;ACUTI;7;24;0;7;17;48
2015;150;CAMPANIA;36;ORTOPEDIA E TRAUMATOLOGIA               ;ACUTI;81;1054;3;43;112;1212
2015;150;CAMPANIA;37;OSTETRICIA E GINECOLOGIA                ;ACUTI;85;1494;12;74;152;1732
2015;150;CAMPANIA;38;OTORINOLARINGOIATRIA                    ;ACUTI;43;272;2;27;66;367
2015;150;CAMPANIA;39;PEDIATRIA                               ;ACUTI;44;435;0;119;0;554
2015;150;CAMPANIA;40;PSICHIATRIA                             ;ACUTI;23;501;0;37;0;538
2015;150;CAMPANIA;42;TOSSICOLOGIA                            ;ACUTI;1;5;0;1;0;6
2015;150;CAMPANIA;43;UROLOGIA                                ;ACUTI;42;409;1;28;42;480
2015;150;CAMPANIA;47;GRANDI USTIONATI                        ;ACUTI;1;7;0;0;0;7
2015;150;CAMPANIA;49;TERAPIA INTENSIVA                       ;ACUTI;69;463;0;20;4;487
2015;150;CAMPANIA;50;UNITA` CORONARICA                       ;ACUTI;43;284;0;3;0;287
2015;150;CAMPANIA;51;ASTANTERIA                              ;ACUTI;9;61;0;0;0;61
2015;150;CAMPANIA;52;DERMATOLOGIA                            ;ACUTI;11;25;0;30;4;59
2015;150;CAMPANIA;54;EMODIALISI                              ;ACUTI;3;1;0;16;0;17
2015;150;CAMPANIA;56;RECUPERO E RIABILITAZIONE               ;RIABILITAZIONE;31;1109;0;143;0;1252
2015;150;CAMPANIA;57;FISIOPATOLOGIA DELLA RIPRODUZIONE UMANA ;ACUTI;5;6;0;5;5;16
2015;150;CAMPANIA;58;GASTROENTEROLOGIA                       ;ACUTI;23;134;0;49;0;183
2015;150;CAMPANIA;60;LUNGODEGENTI                            ;LUNGODEGENZA;13;508;0;0;0;508
2015;150;CAMPANIA;62;NEONATOLOGIA                            ;ACUTI;23;223;0;7;0;230
2015;150;CAMPANIA;64;ONCOLOGIA                               ;ACUTI;37;311;1;242;14;568
2015;150;CAMPANIA;65;ONCOEMATOLOGIA PEDIATRICA               ;ACUTI;4;25;0;8;0;33
2015;150;CAMPANIA;66;ONCOEMATOLOGIA                          ;ACUTI;4;38;0;24;0;62
2015;150;CAMPANIA;68;PNEUMOLOGIA                             ;ACUTI;32;314;0;66;0;380
2015;150;CAMPANIA;69;RADIOLOGIA                              ;ACUTI;3;0;0;2;1;3
2015;150;CAMPANIA;70;RADIOTERAPIA                            ;ACUTI;1;2;0;2;0;4
2015;150;CAMPANIA;71;REUMATOLOGIA                            ;ACUTI;3;17;0;6;0;23
2015;150;CAMPANIA;73;TERAPIA INTENSIVA NEONATALE             ;ACUTI;17;157;0;6;0;163
2015;150;CAMPANIA;75;NEURO-RIABILITAZIONE                    ;RIABILITAZIONE;3;130;0;0;0;130
2015;150;CAMPANIA;76;NEUROCHIRURGIA PEDIATRICA               ;ACUTI;1;10;0;2;0;12
2015;150;CAMPANIA;77;NEFROLOGIA PEDIATRICA                   ;ACUTI;2;15;0;10;0;25
2015;150;CAMPANIA;78;UROLOGIA PEDIATRICA                     ;ACUTI;1;10;0;2;0;12
2015;150;CAMPANIA;97;DETENUTI                                ;ACUTI;2;16;0;0;0;16
2015;150;CAMPANIA;98;DAY SURGERY;ACUTI;3;0;0;0;26;26
2015;160;PUGLIA;02;DAY HOSPITAL                            ;ACUTI;1;0;0;9;0;9
2015;160;PUGLIA;06;CARDIOCHIRURGIA PEDIATRICA              ;ACUTI;1;2;0;0;0;2
2015;160;PUGLIA;07;CARDIOCHIRURGIA                         ;ACUTI;8;178;0;0;1;179
2015;160;PUGLIA;08;CARDIOLOGIA                             ;ACUTI;49;625;1;34;0;660
